onset	duration	trial_type	value	sample
0.0	0.002	New Segment/	1	0
27355.916	0.002	Stimulus/S134	20	13677958
27358.902	0.002	Stimulus/S139	22	13679451
27362.802	0.002	Stimulus/S105	4	13681401
27366.51	0.002	Stimulus/S127	15	13683255
27369.728	0.002	Stimulus/S110	7	13684864
27373.182	0.002	Stimulus/S108	6	13686591
27375.784	0.002	Stimulus/S114	9	13687892
27379.194	0.002	Stimulus/S122	12	13689597
27383.176	0.002	Stimulus/S129	16	13691588
27386.084	0.002	Stimulus/S131	18	13693042
27388.772	0.002	Stimulus/S106	5	13694386
27391.754	0.002	Stimulus/S102	2	13695877
27394.184	0.002	Stimulus/S104	3	13697092
27397.714	0.002	Stimulus/S118	10	13698857
27401.204	0.002	Stimulus/S132	19	13700602
27403.616	0.002	Stimulus/S147	24	13701808
27406.144	0.002	Stimulus/S111	8	13703072
27410.124	0.002	Stimulus/S148	25	13705062
27414.124	0.002	Stimulus/S124	13	13707062
27417.784	0.002	Stimulus/S140	23	13708892
27421.244	0.002	Stimulus/S130	17	13710622
27425.764	0.002	Stimulus/S120	11	13712882
27429.994	0.002	Stimulus/S135	21	13714997
27433.014	0.002	Stimulus/S126	14	13716507
27436.428	0.002	Stimulus/S134	20	13718214
27440.334	0.002	Stimulus/S126	14	13720167
27443.754	0.002	Stimulus/S111	8	13721877
27447.754	0.002	Stimulus/S135	21	13723877
27450.832	0.002	Stimulus/S104	3	13725416
27454.754	0.002	Stimulus/S122	12	13727377
27457.754	0.002	Stimulus/S105	4	13728877
27460.252	0.002	Stimulus/S124	13	13730126
27464.784	0.002	Stimulus/S127	15	13732392
27467.254	0.002	Stimulus/S102	2	13733627
27471.172	0.002	Stimulus/S132	19	13735586
27473.594	0.002	Stimulus/S130	17	13736797
27478.054	0.002	Stimulus/S120	11	13739027
27482.572	0.002	Stimulus/S147	24	13741286
27484.992	0.002	Stimulus/S148	25	13742496
27488.502	0.002	Stimulus/S108	6	13744251
27492.054	0.002	Stimulus/S114	9	13746027
27495.312	0.002	Stimulus/S129	16	13747656
27498.472	0.002	Stimulus/S106	5	13749236
27500.98	0.002	Stimulus/S118	10	13750490
27503.754	0.002	Stimulus/S131	18	13751877
27508.162	0.002	Stimulus/S110	7	13754081
27511.112	0.002	Stimulus/S140	23	13755556
27514.022	0.002	Stimulus/S139	22	13757011
27717.082	0.002	Stimulus/S127	15	13858541
27721.498	0.002	Stimulus/S148	25	13860749
27724.928	0.002	Stimulus/S131	18	13862464
27727.348	0.002	Stimulus/S126	14	13863674
27731.34	0.002	Stimulus/S140	23	13865670
27733.756	0.002	Stimulus/S111	8	13866878
27736.748	0.002	Stimulus/S130	17	13868374
27740.108	0.002	Stimulus/S147	24	13870054
27744.05	0.002	Stimulus/S104	3	13872025
32860.462	0.002	Stimulus/S139	22	16430231
32864.692	0.002	Stimulus/S124	13	16432346
32867.962	0.002	Stimulus/S118	10	16433981
32872.452	0.002	Stimulus/S114	9	16436226
32875.692	0.002	Stimulus/S122	12	16437846
32880.104	0.002	Stimulus/S110	7	16440052
32883.602	0.002	Stimulus/S106	5	16441801
32887.134	0.002	Stimulus/S120	11	16443567
32891.682	0.002	Stimulus/S135	21	16445841
32896.162	0.002	Stimulus/S102	2	16448081
32900.572	0.002	Stimulus/S105	4	16450286
32903.072	0.002	Stimulus/S134	20	16451536
32905.982	0.002	Stimulus/S129	16	16452991
32909.412	0.002	Stimulus/S132	19	16454706
32912.372	0.002	Stimulus/S108	6	16456186
32915.292	0.002	Stimulus/S124	13	16457646
32917.842	0.002	Stimulus/S122	12	16458921
32921.922	0.002	Stimulus/S134	20	16460961
32925.042	0.002	Stimulus/S110	7	16462521
32929.132	0.002	Stimulus/S104	3	16464566
32933.66	0.002	Stimulus/S131	18	16466830
32936.12	0.002	Stimulus/S148	25	16468060
32940.03	0.002	Stimulus/S135	21	16470015
32944.49	0.002	Stimulus/S111	8	16472245
32948.992	0.002	Stimulus/S126	14	16474496
32951.642	0.002	Stimulus/S139	22	16475821
32954.16	0.002	Stimulus/S114	9	16477080
32957.15	0.002	Stimulus/S118	10	16478575
32959.652	0.002	Stimulus/S102	2	16479826
32963.062	0.002	Stimulus/S106	5	16481531
32967.62	0.002	Stimulus/S132	19	16483810
32970.66	0.002	Stimulus/S129	16	16485330
32974.662	0.002	Stimulus/S130	17	16487331
