session	condition	response	item	baseline
2	Cued	2.0	1112	-2.333333333333333
2	Cued	3.0	1300	-1.3333333333333337
2	Cued	3.0	2717	-0.3333333333333335
2	Cued	4.0	2799	0.6666666666666665
2	Cued	5.0	3051	0.6666666666666665
2	Cued	5.0	3068	1.6666666666666663
2	Cued	4.0	3170	-0.3333333333333335
2	Cued	2.0	3215	-1.3333333333333337
2	Cued	4.0	3225	0.6666666666666665
2	Cued	4.0	3261	0.6666666666666665
2	Cued	4.0	3301	0.6666666666666665
2	Cued	4.0	6550	0.6666666666666665
2	Cued	3.0	9000	-0.3333333333333335
2	Cued	4.0	9230	-0.3333333333333335
2	Cued	5.0	9253	0.6666666666666665
2	Cued	3.0	9254	-0.3333333333333335
2	Cued	4.0	9410	1.6666666666666663
2	Cued	4.0	9423	0.6666666666666665
2	Cued	4.0	9424	0.6666666666666665
2	Cued	3.0	9429	-0.3333333333333335
2	Cued	4.0	9571	-0.3333333333333335
2	Cued	3.0	9582	-1.3333333333333337
2	Cued	4.0	9622	-0.3333333333333335
2	Cued	3.0	9630	0.6666666666666665
3	Cued	2.0	1112	-2.333333333333333
3	Cued	3.0	1300	-1.3333333333333337
3	Cued	3.0	2717	-0.3333333333333335
3	Cued	3.0	2799	0.6666666666666665
3	Cued	5.0	3051	0.6666666666666665
3	Cued	5.0	3068	1.6666666666666663
3	Cued	4.0	3170	-0.3333333333333335
3	Cued	3.0	3215	-1.3333333333333337
3	Cued	4.0	3225	0.6666666666666665
3	Cued	4.0	3261	0.6666666666666665
3	Cued	4.0	3301	0.6666666666666665
3	Cued	4.0	6550	0.6666666666666665
3	Cued	4.0	9000	-0.3333333333333335
3	Cued	4.0	9230	-0.3333333333333335
3	Cued	5.0	9253	0.6666666666666665
3	Cued	3.0	9254	-0.3333333333333335
3	Cued	4.0	9410	1.6666666666666663
3	Cued	4.0	9423	0.6666666666666665
3	Cued	4.0	9424	0.6666666666666665
3	Cued	3.0	9429	-0.3333333333333335
3	Cued	4.0	9571	-0.3333333333333335
3	Cued	4.0	9582	-1.3333333333333337
3	Cued	4.0	9622	-0.3333333333333335
3	Cued	3.0	9630	0.6666666666666665
2	Uncued	3.0	1930	-0.3333333333333335
2	Uncued	3.0	2095	-0.3333333333333335
2	Uncued	4.0	2800	-0.3333333333333335
2	Uncued	4.0	3016	0.6666666666666665
2	Uncued	3.0	3210	-1.3333333333333337
2	Uncued	3.0	3230	-0.3333333333333335
2	Uncued	3.0	6000	0.6666666666666665
2	Uncued	4.0	6021	-0.3333333333333335
2	Uncued	3.0	6242	-1.3333333333333337
2	Uncued	3.0	6315	-0.3333333333333335
2	Uncued	4.0	6560	0.6666666666666665
2	Uncued	4.0	6834	0.6666666666666665
2	Uncued	4.0	8485	-0.3333333333333335
2	Uncued	2.0	9041	-1.3333333333333337
2	Uncued	3.0	9050	-0.3333333333333335
2	Uncued	5.0	9252	0.6666666666666665
2	Uncued	4.0	9301	0.6666666666666665
2	Uncued	3.0	9320	0.6666666666666665
2	Uncued	4.0	9405	0.6666666666666665
2	Uncued	3.0	9420	0.6666666666666665
2	Uncued	4.0	9425	0.6666666666666665
2	Uncued	3.0	9800	-0.3333333333333335
2	Uncued	4.0	9900	-0.3333333333333335
2	Uncued	4.0	9921	-0.3333333333333335
3	Uncued	3.0	1930	-0.3333333333333335
3	Uncued	3.0	2095	-0.3333333333333335
3	Uncued	3.0	2800	-0.3333333333333335
3	Uncued	4.0	3016	0.6666666666666665
3	Uncued	2.0	3210	-1.3333333333333337
3	Uncued	3.0	3230	-0.3333333333333335
3	Uncued	3.0	6000	0.6666666666666665
3	Uncued	4.0	6021	-0.3333333333333335
3	Uncued	3.0	6242	-1.3333333333333337
3	Uncued	3.0	6315	-0.3333333333333335
3	Uncued	4.0	6560	0.6666666666666665
3	Uncued	3.0	6834	0.6666666666666665
3	Uncued	4.0	8485	-0.3333333333333335
3	Uncued	3.0	9041	-1.3333333333333337
3	Uncued	4.0	9050	-0.3333333333333335
3	Uncued	5.0	9252	0.6666666666666665
3	Uncued	4.0	9301	0.6666666666666665
3	Uncued	3.0	9320	0.6666666666666665
3	Uncued	4.0	9405	0.6666666666666665
3	Uncued	4.0	9420	0.6666666666666665
3	Uncued	3.0	9425	0.6666666666666665
3	Uncued	3.0	9800	-0.3333333333333335
3	Uncued	3.0	9900	-0.3333333333333335
3	Uncued	3.0	9921	-0.3333333333333335
